"SiteID","Treatment","date","flow_mm","rain_mm","TSS_ppm","Year","station"
"WHI","control",2017-04-22,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-26,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-27,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-28,0,13.00000702,NA,2017,"IA4228"
"WHI","control",2017-04-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-04-30,0,21.00001134,NA,2017,"IA4228"
"WHI","control",2017-05-01,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-05-02,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-03,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-04,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-08,0,11.00000594,NA,2017,"IA4228"
"WHI","control",2017-05-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-10,0,27.00001458,NA,2017,"IA4228"
"WHI","control",2017-05-11,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-12,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-13,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-14,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-16,0,18.00000972,NA,2017,"IA4228"
"WHI","control",2017-05-17,0,3.00000162,NA,2017,"IA4228"
"WHI","control",2017-05-18,0,4.00000216,NA,2017,"IA4228"
"WHI","control",2017-05-19,0,12.00000648,NA,2017,"IA4228"
"WHI","control",2017-05-20,0,8.00000432,NA,2017,"IA4228"
"WHI","control",2017-05-21,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-22,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-05-23,0,3.00000162,NA,2017,"IA4228"
"WHI","control",2017-05-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-26,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-27,0,6.00000324,NA,2017,"IA4228"
"WHI","control",2017-05-28,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-30,0,0,NA,2017,"IA4228"
"WHI","control",2017-05-31,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-01,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-02,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-03,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-04,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-08,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-10,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-11,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-12,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-06-13,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-14,0,23.00001242,NA,2017,"IA4228"
"WHI","control",2017-06-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-16,0,4.00000216,NA,2017,"IA4228"
"WHI","control",2017-06-17,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-18,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-19,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-20,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-21,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-06-22,0,13.00000702,NA,2017,"IA4228"
"WHI","control",2017-06-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-26,0,7.00000378,NA,2017,"IA4228"
"WHI","control",2017-06-27,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-28,0,8.00000432,NA,2017,"IA4228"
"WHI","control",2017-06-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-06-30,1.2518348344,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-07-01,3.3438393118,0,NA,2017,"IA4228"
"WHI","control",2017-07-02,2.673563233,8.00000432,NA,2017,"IA4228"
"WHI","control",2017-07-03,4.1721348866,2.00000108,NA,2017,"IA4228"
"WHI","control",2017-07-04,3.9493833382,0,NA,2017,"IA4228"
"WHI","control",2017-07-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-08,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-10,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-11,0.581170288,9.00000486,NA,2017,"IA4228"
"WHI","control",2017-07-12,1.4252041854,12.00000648,NA,2017,"IA4228"
"WHI","control",2017-07-13,1.8588235366,0,NA,2017,"IA4228"
"WHI","control",2017-07-14,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-16,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-17,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-18,0.3747486536,2.00000108,NA,2017,"IA4228"
"WHI","control",2017-07-19,0.9742175334,2.00000108,NA,2017,"IA4228"
"WHI","control",2017-07-20,0.8935298106,32.00001728,NA,2017,"IA4228"
"WHI","control",2017-07-21,4.7009930618,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-07-22,3.2078994008,0,NA,2017,"IA4228"
"WHI","control",2017-07-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-26,1.8287372112,4.00000216,NA,2017,"IA4228"
"WHI","control",2017-07-27,1.004131215,0,NA,2017,"IA4228"
"WHI","control",2017-07-28,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-30,0,0,NA,2017,"IA4228"
"WHI","control",2017-07-31,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-01,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-02,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-03,1.7182043614,16.00000864,NA,2017,"IA4228"
"WHI","control",2017-08-04,0.7226415316,0,NA,2017,"IA4228"
"WHI","control",2017-08-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-08,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-10,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-11,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-12,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-13,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-14,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-08-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-16,0,18.00000972,NA,2017,"IA4228"
"WHI","control",2017-08-17,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-18,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-19,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-20,0,5.0000027,NA,2017,"IA4228"
"WHI","control",2017-08-21,0,22.00001188,NA,2017,"IA4228"
"WHI","control",2017-08-22,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-24,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-08-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-26,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-27,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-28,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-30,0,0,NA,2017,"IA4228"
"WHI","control",2017-08-31,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-01,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-02,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-03,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-04,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-08,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-10,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-11,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-12,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-13,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-14,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-16,0,15.0000081,NA,2017,"IA4228"
"WHI","control",2017-09-17,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-18,0,6.00000324,NA,2017,"IA4228"
"WHI","control",2017-09-19,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-20,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-21,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-22,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-25,0,15.0000081,NA,2017,"IA4228"
"WHI","control",2017-09-26,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-27,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-28,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-09-30,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-01,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-10-02,0,15.0000081,NA,2017,"IA4228"
"WHI","control",2017-10-03,0,1.00000054,NA,2017,"IA4228"
"WHI","control",2017-10-04,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-06,0,29.00001566,NA,2017,"IA4228"
"WHI","control",2017-10-07,0,24.00001296,NA,2017,"IA4228"
"WHI","control",2017-10-08,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-09,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-10,0,30.0000162,NA,2017,"IA4228"
"WHI","control",2017-10-11,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-12,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-13,0,3.00000162,NA,2017,"IA4228"
"WHI","control",2017-10-14,0,6.00000324,NA,2017,"IA4228"
"WHI","control",2017-10-15,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-16,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-17,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-18,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-19,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-20,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-21,0,8.00000432,NA,2017,"IA4228"
"WHI","control",2017-10-22,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-23,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-24,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-25,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-26,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-27,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-28,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-29,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-30,0,0,NA,2017,"IA4228"
"WHI","control",2017-10-31,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-01,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-02,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-03,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-04,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-05,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-06,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-07,0,0,NA,2017,"IA4228"
"WHI","control",2017-11-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-03-31,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-03,0,2.00000108,NA,2017,"IA4228"
"WHI","strips",2017-04-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-10,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-11,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-12,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-14,0,10.0000054,NA,2017,"IA4228"
"WHI","strips",2017-04-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-16,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-17,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-18,0,3.00000162,NA,2017,"IA4228"
"WHI","strips",2017-04-19,0,6.00000324,NA,2017,"IA4228"
"WHI","strips",2017-04-20,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-21,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-22,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-26,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-28,0,13.00000702,NA,2017,"IA4228"
"WHI","strips",2017-04-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-04-30,0.7083480626,21.00001134,NA,2017,"IA4228"
"WHI","strips",2017-05-01,0.0224220786,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-05-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-03,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-08,0,11.00000594,NA,2017,"IA4228"
"WHI","strips",2017-05-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-10,0,27.00001458,NA,2017,"IA4228"
"WHI","strips",2017-05-11,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-12,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-14,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-16,0,18.00000972,NA,2017,"IA4228"
"WHI","strips",2017-05-17,0,3.00000162,NA,2017,"IA4228"
"WHI","strips",2017-05-18,0,4.00000216,NA,2017,"IA4228"
"WHI","strips",2017-05-19,0.0141774672,12.00000648,NA,2017,"IA4228"
"WHI","strips",2017-05-20,0.1437735758,8.00000432,NA,2017,"IA4228"
"WHI","strips",2017-05-21,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-22,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-05-23,0,3.00000162,NA,2017,"IA4228"
"WHI","strips",2017-05-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-26,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-27,0,6.00000324,NA,2017,"IA4228"
"WHI","strips",2017-05-28,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-30,0,0,NA,2017,"IA4228"
"WHI","strips",2017-05-31,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-03,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-10,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-11,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-12,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-06-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-14,0,23.00001242,NA,2017,"IA4228"
"WHI","strips",2017-06-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-16,0,4.00000216,NA,2017,"IA4228"
"WHI","strips",2017-06-17,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-18,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-19,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-20,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-21,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-06-22,0,13.00000702,NA,2017,"IA4228"
"WHI","strips",2017-06-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-26,0,7.00000378,NA,2017,"IA4228"
"WHI","strips",2017-06-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-28,0,8.00000432,NA,2017,"IA4228"
"WHI","strips",2017-06-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-06-30,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-07-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-02,0,8.00000432,NA,2017,"IA4228"
"WHI","strips",2017-07-03,0,2.00000108,NA,2017,"IA4228"
"WHI","strips",2017-07-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-10,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-11,0,9.00000486,NA,2017,"IA4228"
"WHI","strips",2017-07-12,0,12.00000648,NA,2017,"IA4228"
"WHI","strips",2017-07-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-14,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-16,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-17,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-18,0,2.00000108,NA,2017,"IA4228"
"WHI","strips",2017-07-19,0,2.00000108,NA,2017,"IA4228"
"WHI","strips",2017-07-20,0,32.00001728,NA,2017,"IA4228"
"WHI","strips",2017-07-21,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-07-22,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-26,0,4.00000216,NA,2017,"IA4228"
"WHI","strips",2017-07-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-28,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-30,0,0,NA,2017,"IA4228"
"WHI","strips",2017-07-31,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-03,0.4635708534,16.00000864,NA,2017,"IA4228"
"WHI","strips",2017-08-04,1.5148961574,0,NA,2017,"IA4228"
"WHI","strips",2017-08-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-10,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-11,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-12,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-14,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-08-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-16,0,18.00000972,NA,2017,"IA4228"
"WHI","strips",2017-08-17,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-18,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-19,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-20,0,5.0000027,NA,2017,"IA4228"
"WHI","strips",2017-08-21,0,22.00001188,NA,2017,"IA4228"
"WHI","strips",2017-08-22,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-24,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-08-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-26,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-28,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-30,0,0,NA,2017,"IA4228"
"WHI","strips",2017-08-31,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-03,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-08,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-10,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-11,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-12,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-13,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-14,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-16,0,15.0000081,NA,2017,"IA4228"
"WHI","strips",2017-09-17,0.5717841752,0,NA,2017,"IA4228"
"WHI","strips",2017-09-18,0,6.00000324,NA,2017,"IA4228"
"WHI","strips",2017-09-19,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-20,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-21,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-22,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-25,0,15.0000081,NA,2017,"IA4228"
"WHI","strips",2017-09-26,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-28,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-09-30,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-01,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-10-02,0,15.0000081,NA,2017,"IA4228"
"WHI","strips",2017-10-03,0,1.00000054,NA,2017,"IA4228"
"WHI","strips",2017-10-04,0.7370760722,0,NA,2017,"IA4228"
"WHI","strips",2017-10-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-06,0,29.00001566,NA,2017,"IA4228"
"WHI","strips",2017-10-07,0,24.00001296,NA,2017,"IA4228"
"WHI","strips",2017-10-08,0.0764876042,0,NA,2017,"IA4228"
"WHI","strips",2017-10-09,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-10,3.7240944822,30.0000162,NA,2017,"IA4228"
"WHI","strips",2017-10-11,1.8019520222,0,NA,2017,"IA4228"
"WHI","strips",2017-10-12,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-13,0,3.00000162,NA,2017,"IA4228"
"WHI","strips",2017-10-14,0,6.00000324,NA,2017,"IA4228"
"WHI","strips",2017-10-15,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-16,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-17,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-18,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-19,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-20,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-21,0,8.00000432,NA,2017,"IA4228"
"WHI","strips",2017-10-22,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-23,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-24,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-25,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-26,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-27,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-28,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-29,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-30,0,0,NA,2017,"IA4228"
"WHI","strips",2017-10-31,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-01,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-02,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-03,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-04,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-05,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-06,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-07,0,0,NA,2017,"IA4228"
"WHI","strips",2017-11-08,0,0,NA,2017,"IA4228"
"WOR","control",2017-03-28,0,0,NA,2017,"IA0200"
